id,nombre,name_en,categoria,category_en,modo,kcal,p,c,g,f,fe,mg,zn,pot,na,vitc,creat,ca,phos,sel,cu,mn,iod,vita,vitd,vite,vitk,b1,b2,b3,b6,b12,fol,leu,lys,met,val,iso,phe,thr,trp,his,sugar,sat,mono,poly,chol,caf,water
amino_acids_chicken_dark_meat_lean_only_drumstick_raw_non_en_331461,"Amino Acids, Pollo, Dark Meat, Lean Only, Drumstick, Crudo, Non-enhanced (fl1,mo1,ny1) - 14b-04-04-aminoacids","Amino Acids, Chicken, Dark Meat, Lean Only, Drumstick, Raw, Non-enhanced (fl1,mo1,ny1) - 14b-04-04-aminoacids",Aves,Poultry Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.78,0.55,0.91,0.9,0.75,0.89,0.21,0.55,0,0,0,0,0,0,0
amino_acids_chicken_dark_meat_lean_only_thigh_raw_non_enhanc,"Amino Acids, Pollo, Dark Meat, Lean Only, Thigh, Crudo, Non-enhanced (al1,ca1) - 14b-07-05-aminoacids","Amino Acids, Chicken, Dark Meat, Lean Only, Thigh, Raw, Non-enhanced (al1,ca1) - 14b-07-05-aminoacids",Aves,Poultry Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.8,0.55,0.94,0.92,0.77,0.9,0.22,0.6,0,0,0,0,0,0,0
amino_acids_chicken_dark_meat_lean_only_thigh_raw_non_enhanc_331622,"Amino Acids, Pollo, Dark Meat, Lean Only, Thigh, Crudo, Non-enhanced (ca2,nc1) - 14b-07-02-aminoacids","Amino Acids, Chicken, Dark Meat, Lean Only, Thigh, Raw, Non-enhanced (ca2,nc1) - 14b-07-02-aminoacids",Aves,Poultry Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,1.85,0.56,0.95,0.94,0.78,0.93,0.22,0.6,0,0,0,0,0,0,0
amino_acids_chicken_dark_meat_lean_only_thigh_raw_non_enhanc_331244,"Amino Acids, Pollo, Dark Meat, Lean Only, Thigh, Crudo, Non-enhanced (co1,ct1) - 14b-07-03-aminoacids","Amino Acids, Chicken, Dark Meat, Lean Only, Thigh, Raw, Non-enhanced (co1,ct1) - 14b-07-03-aminoacids",Aves,Poultry Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,1.8,0.54,0.93,0.91,0.76,0.9,0.21,0.58,0,0,0,0,0,0,0
amino_acids_chicken_dark_meat_lean_only_thigh_raw_non_enhanc_331419,"Amino Acids, Pollo, Dark Meat, Lean Only, Thigh, Crudo, Non-enhanced (fl1,mo1,ny1) - 14b-07-04-aminoacids","Amino Acids, Chicken, Dark Meat, Lean Only, Thigh, Raw, Non-enhanced (fl1,mo1,ny1) - 14b-07-04-aminoacids",Aves,Poultry Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,1.84,0.55,0.94,0.92,0.77,0.92,0.22,0.59,0,0,0,0,0,0,0
amino_acids_chicken_skin_raw_from_drumsticks_and_thighs_non_,"Amino Acids, Pollo, Piel, Crudo, From Drumsticks And Thighs, Non-enhanced (al1,ca1) - 14b-01-05-aminoacids","Amino Acids, Chicken, Skin, Raw, From Drumsticks And Thighs, Non-enhanced (al1,ca1) - 14b-01-05-aminoacids",Aves,Poultry Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.54,0.17,0.34,0.27,0.29,0.3,0.05,0.2,0,0,0,0,0,0,0
amino_acids_chicken_skin_raw_from_drumsticks_and_thighs_non__331587,"Amino Acids, Pollo, Piel, Crudo, From Drumsticks And Thighs, Non-enhanced (ca2,nc1) - 14b-01-02-aminoacids","Amino Acids, Chicken, Skin, Raw, From Drumsticks And Thighs, Non-enhanced (ca2,nc1) - 14b-01-02-aminoacids",Aves,Poultry Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.57,0.17,0.36,0.28,0.3,0.32,0.05,0.21,0,0,0,0,0,0,0
amino_acids_chicken_skin_raw_from_drumsticks_and_thighs_non__330911,"Amino Acids, Pollo, Piel, Crudo, From Drumsticks And Thighs, Non-enhanced (co1,ct1,in1) - 14b-01-03-aminoacids","Amino Acids, Chicken, Skin, Raw, From Drumsticks And Thighs, Non-enhanced (co1,ct1,in1) - 14b-01-03-aminoacids",Aves,Poultry Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.54,0.16,0.33,0.26,0.29,0.3,0.05,0.19,0,0,0,0,0,0,0
amino_acids_chicken_skin_raw_from_drumsticks_and_thighs_non__331379,"Amino Acids, Pollo, Piel, Crudo, From Drumsticks And Thighs, Non-enhanced (fl1,mo1,ny1) - 14b-01-04-aminoacids","Amino Acids, Chicken, Skin, Raw, From Drumsticks And Thighs, Non-enhanced (fl1,mo1,ny1) - 14b-01-04-aminoacids",Aves,Poultry Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.55,0.15,0.34,0.28,0.29,0.3,0.04,0.19,0,0,0,0,0,0,0
amino_acids_pollock_raw_national_nfy060dr9,"Amino Acids, Pollock, Crudo (national) - Nfy060dr9","Amino Acids, Pollock, Raw (national) - Nfy060dr9",Pescados y mariscos,Finfish and Shellfish Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,1.21,0.4,0.67,0.62,0.51,0.58,0.18,0.28,0,0,0,0,0,0,0
amino_acids_pupusas_bean_flat_stuffed_corn_biscuit_ca_la_nfy,"Amino Acids, Pupusas, Bean, Flat Stuffed Corn Biscuit (ca-la) - Nfy0901xo","Amino Acids, Pupusas, Bean, Flat Stuffed Corn Biscuit (ca-la) - Nfy0901xo",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.32,0.09,0.28,0.24,0.31,0.23,0.06,0.17,0,0,0,0,0,0,0
amino_acids_pupusas_bean_flat_stuffed_corn_biscuit_md_nm_nfy,"Amino Acids, Pupusas, Bean, Flat Stuffed Corn Biscuit (md,nm) - Nfy0901wo","Amino Acids, Pupusas, Bean, Flat Stuffed Corn Biscuit (md,nm) - Nfy0901wo",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.27,0.11,0.25,0.21,0.28,0.2,0.05,0.17,0,0,0,0,0,0,0
amino_acids_pupusas_bean_flat_stuffed_corn_biscuit_tx_tr_nfy,"Amino Acids, Pupusas, Bean, Flat Stuffed Corn Biscuit (tx-tr) - Nfy0901vo","Amino Acids, Pupusas, Bean, Flat Stuffed Corn Biscuit (tx-tr) - Nfy0901vo",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.32,0.11,0.27,0.23,0.31,0.23,0.06,0.17,0,0,0,0,0,0,0
amino_acids_cheese_dry_white_queso_seco_mixed_composite_md_n,"Amino Acids, Queso, Dry White, Queso Seco, Mixed Composite (md, Nm) - Nfy09009s","Amino Acids, Cheese, Dry White, Queso Seco, Mixed Composite (md, Nm) - Nfy09009s",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,1.98,0.54,1.48,1.17,1.17,0.95,0.32,0.67,0,0,0,0,0,0,0
amino_acids_cheese_dry_white_queso_seco_mixed_composite_ny_t,"Amino Acids, Queso, Dry White, Queso Seco, Mixed Composite (ny, Tx-tr) - Nfy09008i","Amino Acids, Cheese, Dry White, Queso Seco, Mixed Composite (ny, Tx-tr) - Nfy09008i",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,1.95,0.53,1.47,1.16,1.17,0.95,0.3,0.68,0,0,0,0,0,0,0
amino_acids_sweet_and_sour_pork_chinese_restaurant_ca1_va_nf,"Amino Acids, Sweet And Sour Cerdo, Chinese Restaurant (ca1,va) - Nfy0903j2","Amino Acids, Sweet And Sour Pork, Chinese Restaurant (ca1,va) - Nfy0903j2",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.71,0.22,0.41,0.39,0.36,0.4,0.099,0.27,0,0,0,0,0,0,0
amino_acids_sweet_and_sour_pork_chinese_restaurant_co1_ct1_n,"Amino Acids, Sweet And Sour Cerdo, Chinese Restaurant (co1,ct1) - Nfy0903kc","Amino Acids, Sweet And Sour Pork, Chinese Restaurant (co1,ct1) - Nfy0903kc",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.71,0.21,0.43,0.39,0.35,0.39,0.109,0.31,0,0,0,0,0,0,0
amino_acids_sweet_and_sour_pork_chinese_restaurant_mi1_va3_n,"Amino Acids, Sweet And Sour Cerdo, Chinese Restaurant (mi1,va3) - Nfy0903lm","Amino Acids, Sweet And Sour Pork, Chinese Restaurant (mi1,va3) - Nfy0903lm",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.57,0.19,0.39,0.35,0.32,0.33,0.097,0.28,0,0,0,0,0,0,0
amino_acids_tamale_pork_ca_la_ca_sd_nfy0902ao,"Amino Acids, Tamale, Cerdo (ca-la,ca-sd) - Nfy0902ao","Amino Acids, Tamale, Pork (ca-la,ca-sd) - Nfy0902ao",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.54,0.19,0.35,0.31,0.29,0.31,0.08,0.21,0,0,0,0,0,0,0
amino_acids_tamale_pork_tx_tr_nfy09028c,"Amino Acids, Tamale, Cerdo (tx-tr) - Nfy09028c","Amino Acids, Tamale, Pork (tx-tr) - Nfy09028c",Comida de restaurante,Restaurant Foods,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.34,0.14,0.21,0.18,0.18,0.19,0.04,0.14,0,0,0,0,0,0,0
anana,Anana,Anana,Fruta,Fruit,crudo,50,0.5,13.1,0.1,1.4,0.3,12,0.1,109,1,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anchoa,Anchoa,Anchoa,Proteina,Protein,crudo,131,20,0,4.8,0,4.6,41,1.7,383,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anchovies_canned_in_olive_oil_with_salt_drained,"Anchovies, Canned In Oliva Aceite, Con Salt, Drained","Anchovies, Canned In Olive Oil, With Salt, Drained",Pescados y mariscos,Finfish and Shellfish Products,crudo,206.065,26.9375,2.4095,9.853,0,2.688,227.6,2.539,297.8,5403,0,0,239.8,225.7,48.15,0.2352,0.1377,0,0,0,0,0,0,0,0,0,12.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.43
apio,Apio,Apio,Verdura,Vegetable,crudo,16,0.7,3,0.2,1.6,0.2,11,0.1,260,80,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apples_fuji,"Apples, Fuji","Apples, Fuji",Frutas,Fruits and Fruit Juices,crudo,0,0,0,0,0,0,5.2,0.02,101,0,0,0,7,10,0,0.052,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apples_fuji_with_skin_raw,"Apples, Fuji, Con Piel, Crudo","Apples, Fuji, With Skin, Raw",Frutas,Fruits and Fruit Juices,crudo,65,0.15,15.7,0.16,2.1,0.02,4.7,0.02,104,1,0,0,6,10,0,0.033,0.033,0,0,0,0,0,0.006,0.068,0.091,0.036,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,83.6
apples_gala,"Apples, Gala","Apples, Gala",Frutas,Fruits and Fruit Juices,crudo,0,0,0,0,0,0,4.5,0.02,126,0,0,0,6,11,0,0.03,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apples_gala_with_skin_raw,"Apples, Gala, Con Piel, Crudo","Apples, Gala, With Skin, Raw",Frutas,Fruits and Fruit Juices,crudo,60.9536,0.1328,14.7681,0.15,2.109,0.0601,4.947,0.0235,105.9,0.2788,0,0,6.639,8.435,0,0.0339,0.04,0,0,0,0,0,0.0113,0.0688,0.0894,0.0318,0,0.8125,0,0,0,0,0,0,0,0,0,11.835,0,0,0,0,0,84.65
apples_granny_smith,"Apples, Granny Smith","Apples, Granny Smith",Frutas,Fruits and Fruit Juices,crudo,0,0,0,0,0,0,4.8,0.02,111,0,0,0,8,7,0,0.035,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apples_granny_smith_with_skin_raw,"Apples, Granny Smith, Con Piel, Crudo","Apples, Granny Smith, With Skin, Raw",Frutas,Fruits and Fruit Juices,crudo,59,0.27,14.2,0.14,2.5,0.07,5.1,0.02,116,0,0,0,5,10,0,0.035,0.039,0,0,0,0,0,0.018,0.075,0.11,0.028,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,85.1
apples_honeycrisp,"Apples, Honeycrisp","Apples, Honeycrisp",Frutas,Fruits and Fruit Juices,crudo,0,0,0,0,0,0,3.5,0.02,79,0,0,0,3,6,0,0.015,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apples_honeycrisp_with_skin_raw,"Apples, Honeycrisp, Con Piel, Crudo","Apples, Honeycrisp, With Skin, Raw",Frutas,Fruits and Fruit Juices,crudo,60.034,0.1016,14.6819,0.1,1.721,0,4.151,0.0183,98.04,0.1375,0,0,3.874,7.852,0,0.0234,0.0397,0,0,0,0,0,0.0088,0.0738,0.0738,0.0328,0,0,0,0,0,0,0,0,0,0,0,12.368,0,0,0,0,0,85.03
apples_red_delicious,"Apples, Red Delicious","Apples, Red Delicious",Frutas,Fruits and Fruit Juices,crudo,0,0,0,0,0,0,4.9,0.03,94,0,0,0,5,9,0,0.024,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apples_red_delicious_with_skin_raw,"Apples, Red Delicious, Con Piel, Crudo","Apples, Red Delicious, With Skin, Raw",Frutas,Fruits and Fruit Juices,crudo,62,0.19,14.8,0.21,2,0,4.7,0.02,95,0,0,0,5,9,0,0.024,0.03,0,0,0,0,0,0.009,0.066,0.09,0.021,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0,0,0,0,84.7
applesauce_unsweetened_with_added_vitamin_c,"Applesauce, Unsweetened, Con Added Vitamin C","Applesauce, Unsweetened, With Added Vitamin C",Frutas,Fruits and Fruit Juices,crudo,51.6025,0.2734,12.2616,0.1625,0,0.0448,3.938,0.0026,107.7,0.5038,43.69,0,3.821,9.119,0,0.0391,0.0368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.663,0,0,0,0,0,87.1
applesauce_unsweetened_with_vit_c_added,"Applesauce, Unsweetened, Con Vit C Added","Applesauce, Unsweetened, With Vit C Added",Frutas,Fruits and Fruit Juices,crudo,2.16,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apricot_with_skin_raw,"Apricot, Con Piel, Crudo","Apricot, With Skin, Raw",Frutas,Fruits and Fruit Juices,crudo,48.445,0.9613,10.2388,0.405,1.51,0.1634,8.883,0.1483,231.4,0,3.071,0,11.59,22.51,0,0.0561,0.0536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,87.88
apricot_with_skin_pitted_raw,"Apricot, Con Piel, Pitted, Crudo","Apricot, With Skin, Pitted, Raw",Frutas,Fruits and Fruit Juices,crudo,3.42,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arandanos,Arandanos,Arandanos,Fruta,Fruit,crudo,57,0.7,14.5,0.3,2.4,0.3,6,0.2,77,1,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroz_blanco,Arroz blanco,White rice,Carbo,Carbohydrate,seco,365,7.1,80,0.7,1.3,1.5,25,1.1,115,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroz_blanco,Arroz blanco,White rice,Carbo,Carbohydrate,cocido,130,2.7,28,0.3,0.4,0.2,12,0.5,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroz_integral,Arroz integral,Brown rice,Carbo,Carbohydrate,seco,370,7.9,77,2.9,3.5,1.8,143,2,223,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroz_integral,Arroz integral,Brown rice,Carbo,Carbohydrate,cocido,123,2.7,25.6,1,1.8,0.6,43,0.8,86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arroz_yaman?,Arroz yaman?,Wholegrain rice,Carbo,Carbohydrate,seco,365,7.5,76,2.7,3.8,1.7,140,2,230,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arugula_baby_raw,"Arugula, Baby, Crudo","Arugula, Baby, Raw",Verduras,Vegetables and Vegetable Products,crudo,30.993,1.6488,5.3683,0.325,2.28,1.393,42.65,0.3483,406.8,86.93,101.4,0,203.7,51.19,0,0.0827,0.514,0,0,0,0,0,0,0,0,0,0,149.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.94
arveja_partida,Arveja partida,Arveja partida,Legumbre,Legume,seco,341,24.5,60,1.2,25,4.8,115,3,980,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arvejas,Arvejas,Arvejas,Legumbre,Legume,cocido,84,5.4,15.6,0.4,5.5,1.5,33,1.2,244,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asparagus_green_raw,"Asparagus, Green, Crudo","Asparagus, Green, Raw",Verduras,Vegetables and Vegetable Products,crudo,28.1015,1.4375,5.1012,0.2163,1.883,0.4436,13.78,0.5955,277.5,2.46,9.153,0,20.58,53.9,0,0.1315,0.1455,0,0,0,0,0,0.0688,0,1.078,0.1118,0,182.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.57
asparagus_green_whole_spear_raw,"Asparagus, Green, Whole Spear, Crudo","Asparagus, Green, Whole Spear, Raw",Verduras,Vegetables and Vegetable Products,crudo,2.7,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atun_natural,Atun al natural,Tuna in water,Proteina,Protein,escurrido,116,25.5,0,1,0,1,35,0.7,237,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
at?n_aceite,Atun en aceite,Tuna in oil,Proteina,Protein,escurrido,198,25,0,11,0,1.3,33,0.8,230,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuna_ahi_or_yellowfin_frozen_wild_caught,"Atun, Ahi Or Yellowfin, Frozen, Wild Caught","Tuna, Ahi Or Yellowfin, Frozen, Wild Caught",Pescados y mariscos,Finfish and Shellfish Products,crudo,101.8695,24.7,0,0.3875,0,0.5914,35.48,0.3524,420.2,94.37,0,0,3.193,270.8,76.52,0.0302,0,0,0,0,0,0,0,0,0,0,1.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5
tuna_chunk_light_canned_in_water_drained_solids,Atun; Chunk Light; Canned In Water; Drained Solids,Tuna; Chunk Light; Canned In Water; Drained Solids,Pescados y mariscos,Finfish and Shellfish Products,crudo,0,0,0,0,0,1.3,23.8,0.55,169,197,0,0,19,135,0,0.043,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avellana,Avellana,Avellana,Fruto seco,Nuts,crudo,628,15,16.7,60.8,9.7,4.7,163,2.5,680,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avena,Avena,Oats,Carbo,Carbohydrate,seco,389,16.9,66.3,6.9,10.6,4.7,177,4,429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avena,Avena,Oats,Carbo,Carbohydrate,cocido,71,2.5,12,1.5,1.7,0.9,44,1,61,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oats_whole_grain_rolled_old_fashioned,"Avena, Whole Grain, Rolled, Old Fashioned","Oats, Whole Grain, Rolled, Old Fashioned",Cereales y pasta,Cereal Grains and Pasta,crudo,381.626,13.4965,68.6576,5.89,0,4.339,126.3,2.744,350.1,0.6675,0,0,45.53,387.3,25.35,0.4278,3.234,0,0,0,0,0,0.4063,0,0.9931,0.1346,0,32.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25
oats_whole_grain_steel_cut,"Avena, Whole Grain, Steel Cut","Oats, Whole Grain, Steel Cut",Cereales y pasta,Cereal Grains and Pasta,crudo,381.248,12.5112,69.7508,5.8,0,3.801,128.6,2.843,375.9,0.3113,0,0,51.34,417.3,29.04,0.4113,3.414,0,0,0,0,0,0.3338,0,0.9263,0.1189,0,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14
avocado_hass_peeled_raw,"Avocado, Hass, Peeled, Crudo","Avocado, Hass, Peeled, Raw",Frutas,Fruits and Fruit Juices,crudo,223.334,1.8125,8.3235,20.31,0,0.6133,32.8,0.4596,576.4,0,0,0,14.46,42.38,0,0.2849,0.1966,0,0,0,0,0,0,0,0,0.1674,0,128.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
avocado_hass_peeled_pit_removed_raw,"Avocado, Hass, Peeled, Pit Removed, Crudo","Avocado, Hass, Peeled, Pit Removed, Raw",Frutas,Fruits and Fruit Juices,crudo,177.75,0,0,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azucar,Azucar,Sugar,Extra,Extra,seco,387,0,100,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b12_b6_b3_b2_beef_eye_of_round_roast_steak_select_raw_comp5_,"B12, B6, B3, B2 - Res, Eye Of Round Roast/steak, Select, Crudo, Comp5, Lean","B12, B6, B3, B2 - Beef, Eye Of Round Roast/steak, Select, Raw, Comp5, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,6.86,0.666,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b12_b6_b3_b2_beef_eye_of_round_roast_steak_select_raw_comp6_,"B12, B6, B3, B2 - Res, Eye Of Round Roast/steak, Select, Crudo, Comp6, Lean","B12, B6, B3, B2 - Beef, Eye Of Round Roast/steak, Select, Raw, Comp6, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,6.31,0.609,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b12_b6_b3_b2_beef_porterhouse_steak_select_raw_comp5_lean,"B12, B6, B3, B2 - Res, Porterhouse Steak, Select, Crudo, Comp5, Lean","B12, B6, B3, B2 - Beef, Porterhouse Steak, Select, Raw, Comp5, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,5.4,0.75,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b12_b6_b3_b2_beef_porterhouse_steak_select_raw_comp6_lean,"B12, B6, B3, B2 - Res, Porterhouse Steak, Select, Crudo, Comp6, Lean","B12, B6, B3, B2 - Beef, Porterhouse Steak, Select, Raw, Comp6, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,5.25,0.752,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b12_b6_b3_b2_beef_t_bone_steak_l_choice_grilled_comp3_lean_3,"B12, B6, B3, B2 - Res, T-bone Steak, L_choice, A La Parrilla, Comp3, Lean (31bltbs)","B12, B6, B3, B2 - Beef, T-bone Steak, L_choice, Grilled, Comp3, Lean (31bltbs)",Res,Beef Products,cocido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.37,0.787,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b12_b6_b3_b2_beef_t_bone_steak_l_choice_grilled_comp4_lean_3,"B12, B6, B3, B2 - Res, T-bone Steak, L_choice, A La Parrilla, Comp4, Lean (31bltbs)","B12, B6, B3, B2 - Beef, T-bone Steak, L_choice, Grilled, Comp4, Lean (31bltbs)",Res,Beef Products,cocido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,5.89,0.753,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
